"Id","Name","Year","Release Date","Director","Creator","Actors","Cast","Language","Country","Duration","RatingValue","RatingCount","ReviewCount","Genre","Filming Locations","Description"
"0.9998748302459717","1.0","0.9998770952224731","0.9853184223175049","1.0","1.0","1.0","1.0","1.0","1.0","0.9999752044677734","0.9996875524520874","0.0018660296918824315","1.0","1.0","1.0","1.0"
"0.9998998641967773","1.0","0.9999030828475952","0.9730051159858704","1.0","1.0","1.0","1.0","1.0","1.0","0.9679011702537537","0.9997875094413757","0.001086334465071559","1.0","1.0","1.0","1.0"
"0.9999018907546997","1.0","0.9998419284820557","0.8940827250480652","1.0","1.0","1.0","1.0","1.0","1.0","0.9997925162315369","0.9997908473014832","0.0008873186307027936","1.0","1.0","1.0","1.0"
"0.9998733997344971","1.0","0.9999083280563354","0.9867833852767944","1.0","1.0","1.0","1.0","1.0","1.0","0.9679011702537537","0.999804675579071","0.9999502897262573","1.0","1.0","1.0","1.0"
"0.999859094619751","1.0","0.9998856782913208","0.9712769389152527","1.0","1.0","1.0","1.0","1.0","1.0","0.9416136145591736","0.9997908473014832","0.0004281882429495454","1.0","1.0","1.0","1.0"
"0.9998692274093628","1.0","0.9998992681503296","0.9832693338394165","1.0","1.0","1.0","1.0","1.0","1.0","0.9997351765632629","0.9997316002845764","0.0010118762729689479","1.0","1.0","1.0","1.0"
"0.9998718500137329","1.0","0.9999126195907593","0.9839306473731995","1.0","1.0","1.0","1.0","1.0","1.0","0.9997925162315369","0.9996875524520874","0.001028859056532383","1.0","1.0","1.0","1.0"
"0.9999058246612549","1.0","0.9999231100082397","0.9562721848487854","1.0","1.0","1.0","1.0","1.0","1.0","0.8932883143424988","0.9997708201408386","0.0010433114366605878","1.0","1.0","1.0","1.0"
"0.9998688697814941","1.0","0.9999030828475952","0.9806597828865051","1.0","1.0","1.0","1.0","1.0","1.0","0.9695327877998352","0.9997316002845764","0.001557585783302784","1.0","1.0","1.0","1.0"
"0.9998434782028198","1.0","0.9999041557312012","0.9602372646331787","1.0","1.0","1.0","1.0","1.0","1.0","0.9999997615814209","0.9997084736824036","0.9999459981918335","1.0","1.0","1.0","1.0"
"0.9998650550842285","1.0","0.9999041557312012","0.9742909669876099","1.0","1.0","1.0","1.0","1.0","1.0","0.9999004602432251","0.9997708201408386","0.00034822060842998326","1.0","1.0","1.0","1.0"
"0.999873161315918","1.0","0.9998716115951538","0.9787391424179077","1.0","1.0","1.0","1.0","1.0","1.0","0.9998078942298889","0.9997875094413757","0.000614637159742415","1.0","1.0","1.0","1.0"
"0.9999076128005981","1.0","0.9998856782913208","0.9321022629737854","1.0","1.0","1.0","1.0","1.0","1.0","0.9999004602432251","0.9997908473014832","0.0011432687751948833","1.0","1.0","1.0","1.0"
"0.9999064207077026","1.0","0.9999083280563354","0.9890138506889343","1.0","1.0","1.0","1.0","1.0","1.0","0.9999045133590698","0.9992519021034241","0.00149152718950063","1.0","1.0","1.0","1.0"
"0.9998434782028198","1.0","0.9998888969421387","0.9689927697181702","1.0","1.0","1.0","1.0","1.0","1.0","0.9999250173568726","0.9997513890266418","0.0008171401568688452","1.0","1.0","1.0","1.0"
"0.9999085664749146","1.0","0.9998925924301147","0.954253077507019","1.0","1.0","1.0","1.0","1.0","1.0","0.9997660517692566","0.9997908473014832","0.0006576806190423667","1.0","1.0","1.0","1.0"
"0.9998995065689087","1.0","0.9998515844345093","0.9845506548881531","1.0","1.0","1.0","1.0","1.0","1.0","0.9999698400497437","0.9997548460960388","0.001452788827009499","1.0","1.0","1.0","1.0"
"0.9998623132705688","1.0","0.9999041557312012","0.9510522484779358","1.0","1.0","1.0","1.0","1.0","1.0","0.9998302459716797","0.9995830655097961","0.0009211290162056684","1.0","1.0","1.0","1.0"
"0.9998512268066406","1.0","0.9998515844345093","0.987886905670166","1.0","1.0","1.0","1.0","1.0","1.0","0.9998884201049805","0.9995830655097961","0.000981910154223442","1.0","1.0","1.0","1.0"
"0.9998835325241089","1.0","0.9998892545700073","0.9848842620849609","1.0","1.0","1.0","1.0","1.0","1.0","0.9998714923858643","0.9996875524520874","0.0009909836808219552","1.0","1.0","1.0","1.0"
"0.9998657703399658","1.0","0.9998856782913208","0.9632799625396729","1.0","1.0","1.0","1.0","1.0","1.0","0.9695327877998352","0.9997933506965637","0.001028229482471943","1.0","1.0","1.0","1.0"
"0.9998652935028076","1.0","0.9998418092727661","0.9867141842842102","1.0","1.0","1.0","1.0","1.0","1.0","0.9997420907020569","0.9997989535331726","0.0008929281611926854","1.0","1.0","1.0","1.0"
"0.999845027923584","1.0","0.9999041557312012","0.8736791014671326","1.0","1.0","1.0","1.0","1.0","1.0","0.8932883143424988","0.9998040795326233","0.0007559014484286308","1.0","1.0","1.0","1.0"
"0.9998544454574585","1.0","0.9998716115951538","0.9628674387931824","1.0","1.0","1.0","1.0","1.0","1.0","0.8494510650634766","0.9997316002845764","0.0004644901491701603","1.0","1.0","1.0","1.0"
"0.9998725652694702","1.0","0.9998716115951538","0.9825305342674255","1.0","1.0","1.0","1.0","1.0","1.0","0.9998884201049805","0.9997908473014832","0.0011386772384867072","1.0","1.0","1.0","1.0"
