"tuple_id","src","flight","sched_dep_time","act_dep_time","sched_arr_time","act_arr_time"
"1.0","1.0","1.0","0.7385966181755066","0.6245408654212952","0.8073957562446594","0.7297680377960205"
"1.0","1.0","1.0","0.6352877020835876","0.49075448513031006","0.7432255744934082","0.7905458211898804"
"1.0","1.0","1.0","0.7639124989509583","0.7907587289810181","0.7854183912277222","0.7905458211898804"
"1.0","1.0","1.0","0.7247991561889648","0.609756588935852","0.8095076680183411","0.7271584272384644"
"1.0","1.0","1.0","0.7333745956420898","0.6052848696708679","0.7919450998306274","0.7504657506942749"
"1.0","1.0","1.0","0.7333745956420898","0.7907587289810181","0.14540068805217743","0.7905458211898804"
"1.0","1.0","1.0","0.6772330403327942","0.626619279384613","0.8060979843139648","0.7579387426376343"
"1.0","1.0","1.0","0.7252991199493408","0.5172488689422607","0.7864534854888916","0.72684246301651"
"1.0","1.0","1.0","0.8102565407752991","0.6039131879806519","0.7944427728652954","0.748416543006897"
"1.0","1.0","1.0","0.7632311582565308","0.542029082775116","0.8060914874076843","0.7744278311729431"
"1.0","1.0","1.0","0.7672106027603149","0.6708883047103882","0.7930477261543274","0.7740986347198486"
"1.0","1.0","1.0","0.6955585479736328","0.5462443828582764","0.7806608080863953","0.7768322825431824"
"1.0","1.0","1.0","0.8102565407752991","0.5824706554412842","0.7406906485557556","0.7714955806732178"
"1.0","1.0","1.0","0.7214223146438599","0.5462443828582764","0.8069636225700378","0.7889019250869751"
"1.0","1.0","1.0","0.7645323276519775","0.5601794123649597","0.7893781661987305","0.7652702927589417"
"1.0","1.0","1.0","0.6850694417953491","0.6673339009284973","0.7383672595024109","0.7341259717941284"
"1.0","1.0","1.0","0.7464486360549927","0.5949310660362244","0.7930477261543274","0.7434569597244263"
"1.0","1.0","1.0","0.6099138259887695","0.5501613020896912","0.7817227840423584","0.7745364308357239"
"1.0","1.0","1.0","0.7224440574645996","0.6225696206092834","0.8100153207778931","0.7874199151992798"
"1.0","1.0","1.0","0.8234347105026245","0.6577110886573792","0.7950624227523804","0.727969765663147"
"1.0","1.0","1.0","0.749878466129303","0.6708883047103882","0.7919450998306274","0.7170751690864563"
"1.0","1.0","1.0","0.7511359453201294","0.5440422892570496","0.7924599051475525","0.7499188780784607"
"1.0","1.0","1.0","0.7564808130264282","0.639296293258667","0.7760729193687439","0.7750980854034424"
"1.0","1.0","1.0","0.6872588992118835","0.5445119142532349","0.7915127277374268","0.7689288258552551"
"1.0","1.0","1.0","0.7194457054138184","0.6039131879806519","0.8007517457008362","0.7576911449432373"
"1.0","1.0","1.0","0.7632311582565308","0.6285235285758972","0.8031367063522339","0.7863435745239258"
"1.0","1.0","1.0","0.7385966181755066","0.6006731986999512","0.8066208958625793","0.7450416088104248"
"1.0","1.0","1.0","0.6664192080497742","0.4975409507751465","0.7866531610488892","0.7636793255805969"
"1.0","1.0","1.0","0.6151746511459351","0.5559849143028259","0.7868944406509399","0.7413569688796997"
"1.0","1.0","1.0","0.749878466129303","0.6673339009284973","0.7869200110435486","0.7687962055206299"
"1.0","1.0","1.0","0.749878466129303","0.6766362190246582","0.7426536679267883","0.7605956792831421"
"1.0","1.0","1.0","0.7872381210327148","0.7907587289810181","0.15659043192863464","0.7905458211898804"
"1.0","1.0","1.0","0.6349399089813232","0.7907587289810181","0.15111206471920013","0.7905458211898804"
"1.0","1.0","1.0","0.5038416385650635","0.7907587289810181","0.7442477345466614","0.7905458211898804"
"1.0","1.0","1.0","0.7070581316947937","0.5977226495742798","0.7703829407691956","0.778902530670166"
"1.0","1.0","1.0","0.6621353030204773","0.6090870499610901","0.7806608080863953","0.7624291181564331"
"1.0","1.0","1.0","0.7915794253349304","0.7907587289810181","0.7944427728652954","0.7905458211898804"
"1.0","1.0","1.0","0.49925586581230164","0.4729034900665283","0.7835419774055481","0.7905458211898804"
"1.0","1.0","1.0","0.7051470279693604","0.5786547660827637","0.7937860488891602","0.7531269192695618"
"1.0","1.0","1.0","0.6391181945800781","0.5440466403961182","0.7992430925369263","0.7660307288169861"
"1.0","1.0","1.0","0.7564808130264282","0.5977226495742798","0.7755672335624695","0.7745364308357239"
"1.0","1.0","1.0","0.7194457054138184","0.5843973755836487","0.7996062636375427","0.759339451789856"
"1.0","1.0","1.0","0.7818970680236816","0.5522721409797668","0.7893781661987305","0.7571430802345276"
"1.0","1.0","1.0","0.6621353030204773","0.5737254023551941","0.7741453647613525","0.7745364308357239"
"1.0","1.0","1.0","0.7658917903900146","0.5440422892570496","0.7931166887283325","0.753785252571106"
"1.0","1.0","1.0","0.7313233613967896","0.6654302477836609","0.7950624227523804","0.7645725011825562"
"1.0","1.0","1.0","0.6692786812782288","0.5879807472229004","0.787390947341919","0.7691097855567932"
"1.0","1.0","1.0","0.7385966181755066","0.6492389440536499","0.7952558994293213","0.759339451789856"
"1.0","1.0","1.0","0.7632311582565308","0.6472591161727905","0.809272825717926","0.742586612701416"
"1.0","1.0","1.0","0.7385966181755066","0.5501613020896912","0.7765337824821472","0.7351779937744141"
"1.0","1.0","1.0","0.8008620738983154","0.6245408654212952","0.7908331155776978","0.7280561923980713"
"1.0","1.0","1.0","0.6396245956420898","0.7907587289810181","0.7442477345466614","0.7905458211898804"
"1.0","1.0","1.0","0.8008620738983154","0.609756588935852","0.7908331155776978","0.7435114979743958"
"1.0","1.0","1.0","0.8008620738983154","0.535893440246582","0.7908331155776978","0.7754619121551514"
"1.0","1.0","1.0","0.8008620738983154","0.5386040806770325","0.7908331155776978","0.7280561923980713"
"1.0","1.0","1.0","0.8008620738983154","0.5178638100624084","0.7908331155776978","0.7746296525001526"
"1.0","1.0","1.0","0.8008620738983154","0.5023571848869324","0.7908331155776978","0.7711988687515259"
"1.0","1.0","1.0","0.7313233613967896","0.7907587289810181","0.7912261486053467","0.7905458211898804"
"1.0","1.0","1.0","0.8008620738983154","0.6414220929145813","0.7908331155776978","0.7655489444732666"
"1.0","1.0","1.0","0.8008620738983154","0.6681098937988281","0.7908331155776978","0.7613856792449951"
"1.0","1.0","1.0","0.8008620738983154","0.5798149704933167","0.7908331155776978","0.18241742253303528"
"1.0","1.0","1.0","0.8008620738983154","0.6472591161727905","0.7908331155776978","0.7874199151992798"
"1.0","1.0","1.0","0.7729520201683044","0.7907587289810181","0.8130759596824646","0.7905458211898804"
"1.0","1.0","1.0","0.8008620738983154","0.5581170916557312","0.7908331155776978","0.7340033054351807"
"1.0","1.0","1.0","0.7315373420715332","0.7907587289810181","0.8124004602432251","0.7905458211898804"
"1.0","1.0","1.0","0.5798404812812805","0.7907587289810181","0.794381856918335","0.7905458211898804"
