"tuple_id","src","flight","sched_dep_time","act_dep_time","sched_arr_time","act_arr_time"
"1.0","1.0","1.0","0.9497725963592529","0.5739404559135437","0.8196175694465637","0.7866259813308716"
"1.0","1.0","1.0","0.9225030541419983","0.6868280172348022","0.8488131165504456","0.0036730323918163776"
"1.0","1.0","1.0","0.9728274941444397","0.006191710475832224","0.8164092302322388","0.0036730323918163776"
"1.0","1.0","1.0","0.9488533139228821","0.537514328956604","0.8024776577949524","0.7944696545600891"
"1.0","1.0","1.0","0.9151492714881897","0.5336712002754211","0.7610300183296204","0.6831876635551453"
"1.0","1.0","1.0","0.9151492714881897","0.006191710475832224","0.001887428225018084","0.0036730323918163776"
"1.0","1.0","1.0","0.930759608745575","0.5400716066360474","0.8171587586402893","0.8782910704612732"
"1.0","1.0","1.0","0.9447111487388611","0.5272817015647888","0.8454668521881104","0.819652259349823"
"1.0","1.0","1.0","0.9456988573074341","0.7005443572998047","0.7803407311439514","0.8359177112579346"
"1.0","1.0","1.0","0.9552039504051208","0.5727220177650452","0.7764820456504822","0.8175016045570374"
"1.0","1.0","1.0","0.9387251138687134","0.5761789679527283","0.7814942598342896","0.8049728870391846"
"1.0","1.0","1.0","0.9246204495429993","0.30722731351852417","0.8356881141662598","0.19816219806671143"
"1.0","1.0","1.0","0.9456988573074341","0.5001042485237122","0.8051448464393616","0.3589772582054138"
"1.0","1.0","1.0","0.9593753218650818","0.30722731351852417","0.7541282773017883","0.6252637505531311"
"1.0","1.0","1.0","0.9540430903434753","0.5312787890434265","0.7963786721229553","0.7722506523132324"
"1.0","1.0","1.0","0.9213903546333313","0.5390905141830444","0.8361768126487732","0.809451162815094"
"1.0","1.0","1.0","0.9264416098594666","0.7238379120826721","0.7814942598342896","0.6127527952194214"
"1.0","1.0","1.0","0.8351010680198669","0.5257898569107056","0.8248881697654724","0.20778660476207733"
"1.0","1.0","1.0","0.9414668679237366","0.6024745106697083","0.8224760890007019","0.7440525889396667"
"1.0","1.0","1.0","0.959969699382782","0.5406970977783203","0.8022697567939758","0.7934806942939758"
"1.0","1.0","1.0","0.9336700439453125","0.5761789679527283","0.7610300183296204","0.856987476348877"
"1.0","1.0","1.0","0.9577999114990234","0.7755940556526184","0.8213192820549011","0.7734323740005493"
"1.0","1.0","1.0","0.9429944753646851","0.5047774910926819","0.8290148973464966","0.2550622224807739"
"1.0","1.0","1.0","0.9461694955825806","0.7728108167648315","0.8582063317298889","0.6737271547317505"
"1.0","1.0","1.0","0.9156757593154907","0.7005443572998047","0.8580799698829651","0.8560296893119812"
"1.0","1.0","1.0","0.9552039504051208","0.6248255372047424","0.8091429471969604","0.8429868221282959"
"1.0","1.0","1.0","0.9497725963592529","0.5429492592811584","0.8013114929199219","0.8639863133430481"
"1.0","1.0","1.0","0.9268327951431274","0.730448842048645","0.6848160624504089","0.7935670614242554"
"1.0","1.0","1.0","0.8939671516418457","0.6780837774276733","0.8196800947189331","0.7709124088287354"
"1.0","1.0","1.0","0.9336700439453125","0.5390905141830444","0.8063971996307373","0.8250722885131836"
"1.0","1.0","1.0","0.9336700439453125","0.3981972336769104","0.827540397644043","0.2876124382019043"
"1.0","1.0","1.0","0.9449910521507263","0.006191710475832224","0.0018729049479588866","0.0036730323918163776"
"1.0","1.0","1.0","0.9112147092819214","0.006191710475832224","0.0017898575169965625","0.0036730323918163776"
"1.0","1.0","1.0","0.8180007338523865","0.006191710475832224","0.8604491353034973","0.0036730323918163776"
"1.0","1.0","1.0","0.9414249062538147","0.5057416558265686","0.8149605989456177","0.2265220433473587"
"1.0","1.0","1.0","0.9081368446350098","0.5429829359054565","0.8356881141662598","0.3485602140426636"
"1.0","1.0","1.0","0.9721630215644836","0.006191710475832224","0.7803407311439514","0.0036730323918163776"
"1.0","1.0","1.0","0.7767080068588257","0.6954037547111511","0.8020710945129395","0.0036730323918163776"
"1.0","1.0","1.0","0.9341425895690918","0.567366898059845","0.8068890571594238","0.8435835242271423"
"1.0","1.0","1.0","0.8905466198921204","0.6852289438247681","0.8273183703422546","0.8247007727622986"
"1.0","1.0","1.0","0.9429944753646851","0.5057416558265686","0.8257372975349426","0.20778660476207733"
"1.0","1.0","1.0","0.9156757593154907","0.7063804864883423","0.837234377861023","0.8707227110862732"
"1.0","1.0","1.0","0.9554862976074219","0.7108601927757263","0.7963786721229553","0.8161599636077881"
"1.0","1.0","1.0","0.9081368446350098","0.5698259472846985","0.8134757876396179","0.20778660476207733"
"1.0","1.0","1.0","0.9640882611274719","0.7755940556526184","0.8556891083717346","0.8857271075248718"
"1.0","1.0","1.0","0.8738436698913574","0.3038780391216278","0.8022697567939758","0.8678436279296875"
"1.0","1.0","1.0","0.9353877902030945","0.5483947992324829","0.8781070113182068","0.8126271367073059"
"1.0","1.0","1.0","0.9497725963592529","0.5376463532447815","0.820996880531311","0.8707227110862732"
"1.0","1.0","1.0","0.9552039504051208","0.6278121471405029","0.8562535643577576","0.90138840675354"
"1.0","1.0","1.0","0.9497725963592529","0.5257898569107056","0.8287639617919922","0.2243008017539978"
"1.0","1.0","1.0","0.00673548923805356","0.5739404559135437","0.0017572513315826654","0.8225499391555786"
"1.0","1.0","1.0","0.9326285719871521","0.006191710475832224","0.8604491353034973","0.0036730323918163776"
"1.0","1.0","1.0","0.00673548923805356","0.537514328956604","0.0017572513315826654","0.8932002186775208"
"1.0","1.0","1.0","0.00673548923805356","0.34242549538612366","0.0017572513315826654","0.24144455790519714"
"1.0","1.0","1.0","0.00673548923805356","0.514057993888855","0.0017572513315826654","0.8225499391555786"
"1.0","1.0","1.0","0.00673548923805356","0.7037782669067383","0.0017572513315826654","0.4631063938140869"
