"index","ProviderNumber","HospitalName","Address1","Address2","Address3","City","State","ZipCode","CountyName","PhoneNumber","HospitalType","HospitalOwner","EmergencyService","Condition","MeasureCode","MeasureName","Score","Sample","Stateavg"
"1.0","0.9815838932991028","0.7966228723526001","0.9706303477287292","1.0","1.0","0.7764894366264343","0.988669216632843","0.9406623840332031","0.7716704607009888","0.937201976776123","0.984352171421051","0.9812473654747009","0.9915186762809753","0.986473560333252","0.9669734835624695","0.003450959688052535","0.9899453520774841","0.9813372492790222","0.969897449016571"
"1.0","0.9815838932991028","0.7966228723526001","0.9706303477287292","1.0","1.0","0.7764894366264343","0.988669216632843","0.9406623840332031","0.7716704607009888","0.937201976776123","0.984352171421051","0.9812473654747009","0.9915186762809753","0.986473560333252","0.9641367793083191","0.9460948705673218","0.9899453520774841","0.9813372492790222","0.9699720144271851"
"1.0","0.9815838932991028","0.7966228723526001","0.9706303477287292","1.0","1.0","0.7764894366264343","0.988669216632843","0.9406623840332031","0.7716704607009888","0.937201976776123","0.984352171421051","0.9812473654747009","0.9915186762809753","0.986473560333252","0.963891863822937","0.917108416557312","0.9899453520774841","0.9813372492790222","0.9672010540962219"
"1.0","0.9815838932991028","0.7966228723526001","0.9706303477287292","1.0","1.0","0.19986215233802795","0.988669216632843","0.9406623840332031","0.7716704607009888","0.937201976776123","0.984352171421051","0.9812473654747009","0.9915186762809753","0.986473560333252","0.9670142531394958","0.9479286074638367","0.9899453520774841","0.9813372492790222","0.9626908302307129"
"1.0","0.9815838932991028","0.7966228723526001","0.9706303477287292","1.0","1.0","0.7764894366264343","0.988669216632843","0.9406623840332031","0.7716704607009888","0.937201976776123","0.984352171421051","0.9812473654747009","0.9915186762809753","0.986473560333252","0.9673088788986206","0.8637744784355164","0.9899453520774841","0.9813372492790222","0.9696452021598816"
"1.0","0.9815838932991028","0.7966228723526001","0.9706303477287292","1.0","1.0","0.7764894366264343","0.988669216632843","0.9406623840332031","0.7716704607009888","0.937201976776123","0.984352171421051","0.9812473654747009","0.9915186762809753","0.986473560333252","0.9694204926490784","0.84097820520401","0.9899453520774841","0.9813372492790222","0.9691672921180725"
"1.0","0.9815838932991028","0.7966228723526001","0.9706303477287292","1.0","1.0","0.7764894366264343","0.988669216632843","0.9406623840332031","0.7716704607009888","0.937201976776123","0.984352171421051","0.9812473654747009","0.9915186762809753","0.986473560333252","0.964606523513794","0.9244597554206848","0.9899453520774841","0.9813372492790222","0.9697737693786621"
"1.0","0.9815838932991028","0.7966228723526001","0.9706303477287292","1.0","1.0","0.19477678835391998","0.988669216632843","0.9406623840332031","0.7716704607009888","0.937201976776123","0.984352171421051","0.9812473654747009","0.9915186762809753","0.986473560333252","0.9647023677825928","0.9105377793312073","0.9899453520774841","0.9813372492790222","0.9666069746017456"
"1.0","0.9831284284591675","0.851477324962616","0.8068333864212036","1.0","1.0","0.779208779335022","0.988669216632843","0.9673904180526733","0.7716704607009888","0.9430715441703796","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9892967343330383","0.9669342637062073","0.7588655352592468","0.9812294244766235","0.9820613265037537","0.9767091274261475"
"1.0","0.9831284284591675","0.851477324962616","0.8068333864212036","1.0","1.0","0.779208779335022","0.988669216632843","0.9673904180526733","0.7716704607009888","0.9430715441703796","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9892967343330383","0.9644611477851868","0.7825797200202942","0.9801264405250549","0.9831414222717285","0.9759863018989563"
"1.0","0.9831284284591675","0.851477324962616","0.8068333864212036","1.0","1.0","0.19643013179302216","0.988669216632843","0.9673904180526733","0.7716704607009888","0.9430715441703796","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9892967343330383","0.9684431552886963","0.9565576910972595","0.974518358707428","0.9782217144966125","0.9693543314933777"
"1.0","0.9831284284591675","0.851477324962616","0.8068333864212036","1.0","1.0","0.779208779335022","0.988669216632843","0.9673904180526733","0.7716704607009888","0.9430715441703796","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9892967343330383","0.9614548683166504","0.9757851362228394","0.9795355200767517","0.9782217144966125","0.9777694940567017"
"1.0","0.9831284284591675","0.851477324962616","0.8068333864212036","1.0","1.0","0.779208779335022","0.988669216632843","0.9673904180526733","0.7716704607009888","0.9430715441703796","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9892967343330383","0.9704805612564087","0.9653825759887695","0.9776788949966431","0.9809190630912781","0.9776563048362732"
"1.0","0.031264230608940125","0.851477324962616","0.8068333864212036","1.0","1.0","0.779208779335022","0.988669216632843","0.9673904180526733","0.7716704607009888","0.9430715441703796","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9892967343330383","0.9605312943458557","0.972963809967041","0.9899453520774841","0.9776198863983154","0.9687139987945557"
"1.0","0.9831284284591675","0.851477324962616","0.8068333864212036","1.0","1.0","0.779208779335022","0.988669216632843","0.9673904180526733","0.7716704607009888","0.9430715441703796","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9892967343330383","0.9634077548980713","0.9721260666847229","0.9899453520774841","0.9776198863983154","0.9709302186965942"
"1.0","0.9831284284591675","0.851477324962616","0.8068333864212036","1.0","1.0","0.779208779335022","0.988669216632843","0.9673904180526733","0.7716704607009888","0.9430715441703796","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9867919683456421","0.9674519896507263","0.9835281372070312","0.9822906851768494","0.9795900583267212","0.9704121947288513"
"1.0","0.9831284284591675","0.851477324962616","0.8068333864212036","1.0","1.0","0.779208779335022","0.988669216632843","0.9673904180526733","0.7716704607009888","0.9430715441703796","0.008417708799242973","0.9746125340461731","0.9915186762809753","0.9867919683456421","0.9667136073112488","0.9456957578659058","0.9793034791946411","0.982040286064148","0.9682194590568542"
"1.0","0.9831284284591675","0.851477324962616","0.8068333864212036","1.0","1.0","0.779208779335022","0.988669216632843","0.9673904180526733","0.7716704607009888","0.9430715441703796","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9867919683456421","0.9708978533744812","0.9523758292198181","0.9801264405250549","0.13017185032367706","0.9672401547431946"
"1.0","0.9831284284591675","0.851477324962616","0.8068333864212036","1.0","1.0","0.779208779335022","0.988669216632843","0.9673904180526733","0.7716704607009888","0.9430715441703796","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9867919683456421","0.9679110050201416","0.9736931324005127","0.9795355200767517","0.9809190630912781","0.9708252549171448"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.9454708695411682","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9892967343330383","0.9669342637062073","0.7588655352592468","0.9838306903839111","0.9753556847572327","0.9767091274261475"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.9454708695411682","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9892967343330383","0.9644611477851868","0.7825797200202942","0.9793034791946411","0.9814444780349731","0.9759863018989563"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.9454708695411682","0.984352171421051","0.9746125340461731","0.9915186762809753","0.02057720348238945","0.9684431552886963","0.9565576910972595","0.981296956539154","0.9779886603355408","0.9693543314933777"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.9454708695411682","0.984352171421051","9.613815927878022e-05","0.9915186762809753","0.011143340729176998","0.9614548683166504","0.9757851362228394","0.9795355200767517","0.9770609736442566","0.9777694940567017"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.9454708695411682","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9892967343330383","0.9704805612564087","0.9653825759887695","0.9793034791946411","0.9795900583267212","0.9776563048362732"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.012809516862034798","0.984352171421051","0.9746125340461731","0.017922379076480865","0.9892967343330383","0.9605312943458557","0.972963809967041","0.9899453520774841","0.9776198863983154","0.9687139987945557"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.9454708695411682","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9892967343330383","0.9634077548980713","0.9721260666847229","0.9760792851448059","0.9781033992767334","0.9709302186965942"
"1.0","0.9823367595672607","0.2186838686466217","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.9454708695411682","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9867919683456421","0.9674519896507263","0.9835281372070312","0.9770163893699646","0.9798132181167603","0.9704121947288513"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.9454708695411682","0.984352171421051","0.01896851323544979","0.9915186762809753","0.9867919683456421","0.9667136073112488","0.9456957578659058","0.9793034791946411","0.9794665575027466","0.9682194590568542"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.9454708695411682","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9867919683456421","0.9708978533744812","0.9523758292198181","0.981978714466095","0.9814444780349731","0.9672401547431946"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.9454708695411682","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9867919683456421","0.9679110050201416","0.9736931324005127","0.9795355200767517","0.9771495461463928","0.9708252549171448"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.9454708695411682","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9891186952590942","0.9646625518798828","0.7197108268737793","0.9810891151428223","0.9809409976005554","0.970054030418396"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.9454708695411682","0.984352171421051","6.766789738321677e-05","0.9915186762809753","0.9891186952590942","0.967391848564148","0.8887260556221008","0.9838306903839111","0.9788573980331421","0.9683915972709656"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.9454708695411682","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9891186952590942","0.9635506272315979","0.9796336889266968","0.9793034791946411","0.9787761569023132","0.9705819487571716"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.9454708695411682","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9891186952590942","0.9646889567375183","0.9402164220809937","0.9801264405250549","0.981977641582489","0.9598885178565979"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.9454708695411682","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9891186952590942","0.9686384797096252","0.9677295684814453","0.9822906851768494","0.977025032043457","0.9653380513191223"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.9454708695411682","0.984352171421051","0.9746125340461731","0.9915186762809753","0.9891186952590942","0.9688702821731567","0.7534704208374023","0.9758254289627075","0.9791929721832275","0.9730035662651062"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.01429504994302988","0.984352171421051","0.9746125340461731","0.9915186762809753","0.986473560333252","0.9669734835624695","0.7839531302452087","0.9760792851448059","0.9823249578475952","0.969897449016571"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.9454708695411682","0.984352171421051","0.9746125340461731","0.9915186762809753","0.986473560333252","0.9641367793083191","0.9460948705673218","0.9816932678222656","0.9822251200675964","0.9699720144271851"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.9454708695411682","0.984352171421051","0.9746125340461731","0.9915186762809753","0.986473560333252","0.963891863822937","0.917108416557312","0.9838306903839111","0.9814062118530273","0.9672010540962219"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.9454708695411682","0.12763498723506927","0.9746125340461731","0.9915186762809753","0.986473560333252","0.9670142531394958","0.9479286074638367","0.9778905510902405","0.9818321466445923","0.9626908302307129"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.9454708695411682","0.984352171421051","0.9746125340461731","0.9915186762809753","0.986473560333252","0.9673088788986206","0.8637744784355164","0.981296956539154","0.9828826785087585","0.9696452021598816"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.988669216632843","0.959385097026825","0.7955933213233948","0.9454708695411682","0.984352171421051","0.9746125340461731","0.9915186762809753","0.986473560333252","0.9694204926490784","0.84097820520401","0.983479380607605","0.9830366969108582","0.9691672921180725"
"1.0","0.9823367595672607","0.8150418400764465","0.8191804885864258","1.0","1.0","0.7744625210762024","0.012591290287673473","0.959385097026825","0.7955933213233948","0.9454708695411682","0.984352171421051","0.00040743694989942014","0.9915186762809753","0.986473560333252","0.964606523513794","0.9244597554206848","0.9776788949966431","0.9787535667419434","0.9697737693786621"
